1.636732377435849983e+00,1.260227099708888909e+00,1.026464438956716796e+00
3.505434782608695676e-01,4.375000000000000000e-01,5.815217391304348116e-01
1.380655714443751680e+00,1.151148072310856474e+00,1.190224204744611436e+00
4.821428571428571508e-01,5.892857142857143016e-01,5.714285714285713969e-01
1.134742049483565607e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.405405405405405705e-01,0.000000000000000000e+00,0.000000000000000000e+00
