1.608142331890437982e+00,1.241861130880272945e+00,9.767886827821317119e-01
3.423913043478261087e-01,4.864130434782608647e-01,5.923913043478260532e-01
1.219296344688960421e+00,1.127240777015686035e+00,1.108771068709237140e+00
5.535714285714286031e-01,5.535714285714286031e-01,5.714285714285713969e-01
1.196049393834294428e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.405405405405405705e-01,0.000000000000000000e+00,0.000000000000000000e+00
